year,round,circuit,driver,team,grid,position,won,points,laps,status
2024,22,vegas,kevin_magnussen,haas,12,12,0,0.0,50,Finished
2024,22,vegas,zhou,sauber,13,13,0,0.0,50,Finished
2024,22,vegas,colapinto,williams,20,14,0,0.0,50,Finished
2024,22,vegas,stroll,aston_martin,18,15,0,0.0,50,Finished
2024,22,vegas,lawson,rb,14,16,0,0.0,50,Finished
2024,22,vegas,ocon,alpine,11,17,0,0.0,49,Lapped
2024,22,vegas,bottas,sauber,19,18,0,0.0,49,Lapped
2024,22,vegas,albon,williams,17,19,0,0.0,25,Retired
2024,22,vegas,gasly,alpine,3,20,0,0.0,15,Retired
2024,23,losail,max_verstappen,red_bull,2,1,1,25.0,57,Finished
2024,23,losail,leclerc,ferrari,5,2,0,18.0,57,Finished
2024,23,losail,piastri,mclaren,4,3,0,15.0,57,Finished
2024,23,losail,russell,mercedes,1,4,0,12.0,57,Finished
2024,23,losail,gasly,alpine,11,5,0,10.0,57,Finished
2024,23,losail,sainz,ferrari,7,6,0,8.0,57,Finished
2024,23,losail,alonso,aston_martin,8,7,0,6.0,57,Finished
2024,23,losail,zhou,sauber,12,8,0,4.0,57,Finished
2024,23,losail,kevin_magnussen,haas,10,9,0,2.0,57,Finished
2024,23,losail,norris,mclaren,3,10,0,2.0,57,Finished
2024,23,losail,bottas,sauber,13,11,0,0.0,57,Finished
2024,23,losail,hamilton,mercedes,6,12,0,0.0,57,Finished
2024,23,losail,tsunoda,rb,14,13,0,0.0,57,Finished
2024,23,losail,lawson,rb,17,14,0,0.0,57,Finished
2024,23,losail,albon,williams,16,15,0,0.0,56,Lapped
2024,23,losail,hulkenberg,haas,18,16,0,0.0,39,Retired
2024,23,losail,perez,red_bull,9,17,0,0.0,38,Retired
2024,23,losail,stroll,aston_martin,15,18,0,0.0,8,Retired
2024,23,losail,colapinto,williams,19,19,0,0.0,0,Retired
2024,23,losail,ocon,alpine,20,20,0,0.0,0,Retired
2024,24,yas_marina,norris,mclaren,1,1,1,25.0,58,Finished
2024,24,yas_marina,sainz,ferrari,3,2,0,18.0,58,Finished
2024,24,yas_marina,leclerc,ferrari,19,3,0,15.0,58,Finished
2024,24,yas_marina,hamilton,mercedes,16,4,0,12.0,58,Finished
2024,24,yas_marina,russell,mercedes,6,5,0,10.0,58,Finished
2024,24,yas_marina,max_verstappen,red_bull,4,6,0,8.0,58,Finished
2024,24,yas_marina,gasly,alpine,5,7,0,6.0,58,Finished
2024,24,yas_marina,hulkenberg,haas,7,8,0,4.0,58,Finished
2024,24,yas_marina,alonso,aston_martin,8,9,0,2.0,58,Finished
2024,24,yas_marina,piastri,mclaren,2,10,0,1.0,58,Finished
2024,24,yas_marina,albon,williams,18,11,0,0.0,57,Lapped
2024,24,yas_marina,tsunoda,rb,11,12,0,0.0,57,Lapped
2024,24,yas_marina,zhou,sauber,15,13,0,0.0,57,Lapped
2024,24,yas_marina,stroll,aston_martin,13,14,0,0.0,57,Lapped
2024,24,yas_marina,doohan,alpine,17,15,0,0.0,57,Lapped
2024,24,yas_marina,kevin_magnussen,haas,14,16,0,0.0,57,Lapped
2024,24,yas_marina,lawson,rb,12,17,0,0.0,55,Retired
2024,24,yas_marina,bottas,sauber,9,18,0,0.0,30,Retired
2024,24,yas_marina,colapinto,williams,20,19,0,0.0,26,Retired
2024,24,yas_marina,perez,red_bull,10,20,0,0.0,0,Retired
2025,1,albert_park,norris,mclaren,1,1,1,25.0,57,Finished
2025,1,albert_park,max_verstappen,red_bull,3,2,0,18.0,57,Finished
2025,1,albert_park,russell,mercedes,4,3,0,15.0,57,Finished
2025,1,albert_park,antonelli,mercedes,16,4,0,12.0,57,Finished
2025,1,albert_park,albon,williams,6,5,0,10.0,57,Finished
2025,1,albert_park,stroll,aston_martin,13,6,0,8.0,57,Finished
2025,1,albert_park,hulkenberg,sauber,17,7,0,6.0,57,Finished
2025,1,albert_park,leclerc,ferrari,7,8,0,4.0,57,Finished
2025,1,albert_park,piastri,mclaren,2,9,0,2.0,57,Finished
2025,1,albert_park,hamilton,ferrari,8,10,0,1.0,57,Finished
2025,1,albert_park,gasly,alpine,9,11,0,0.0,57,Finished
2025,1,albert_park,tsunoda,rb,5,12,0,0.0,57,Finished
2025,1,albert_park,ocon,haas,19,13,0,0.0,57,Finished
2025,1,albert_park,bearman,haas,20,14,0,0.0,57,Finished
2025,1,albert_park,lawson,red_bull,18,15,0,0.0,46,Retired
2025,1,albert_park,bortoleto,sauber,15,16,0,0.0,45,Retired
2025,1,albert_park,alonso,aston_martin,12,17,0,0.0,32,Retired
2025,1,albert_park,sainz,williams,10,18,0,0.0,0,Retired
2025,1,albert_park,doohan,alpine,14,19,0,0.0,0,Retired
2025,1,albert_park,hadjar,rb,11,20,0,0.0,0,Retired
2025,2,shanghai,piastri,mclaren,1,1,1,25.0,56,Finished
2025,2,shanghai,norris,mclaren,3,2,0,18.0,56,Finished
2025,2,shanghai,russell,mercedes,2,3,0,15.0,56,Finished
2025,2,shanghai,max_verstappen,red_bull,4,4,0,12.0,56,Finished
2025,2,shanghai,ocon,haas,11,5,0,10.0,56,Finished
2025,2,shanghai,antonelli,mercedes,8,6,0,8.0,56,Finished
2025,2,shanghai,albon,williams,10,7,0,6.0,56,Finished
2025,2,shanghai,bearman,haas,17,8,0,4.0,56,Finished
2025,2,shanghai,stroll,aston_martin,14,9,0,2.0,56,Finished
2025,2,shanghai,sainz,williams,15,10,0,1.0,56,Finished
2025,2,shanghai,hadjar,rb,7,11,0,0.0,56,Finished
2025,2,shanghai,lawson,red_bull,20,12,0,0.0,56,Finished
2025,2,shanghai,doohan,alpine,18,13,0,0.0,56,Finished
2025,2,shanghai,bortoleto,sauber,19,14,0,0.0,55,Lapped
2025,2,shanghai,hulkenberg,sauber,12,15,0,0.0,55,Lapped
2025,2,shanghai,tsunoda,rb,9,16,0,0.0,55,Lapped
2025,2,shanghai,alonso,aston_martin,13,17,0,0.0,4,Retired
2025,2,shanghai,leclerc,ferrari,6,18,0,0.0,0,Disqualified
2025,2,shanghai,hamilton,ferrari,5,19,0,0.0,0,Disqualified
2025,2,shanghai,gasly,alpine,16,20,0,0.0,0,Disqualified
2025,3,suzuka,max_verstappen,red_bull,1,1,1,25.0,53,Finished
2025,3,suzuka,norris,mclaren,2,2,0,18.0,53,Finished
2025,3,suzuka,piastri,mclaren,3,3,0,15.0,53,Finished
2025,3,suzuka,leclerc,ferrari,4,4,0,12.0,53,Finished
2025,3,suzuka,russell,mercedes,5,5,0,10.0,53,Finished
2025,3,suzuka,antonelli,mercedes,6,6,0,8.0,53,Finished
2025,3,suzuka,hamilton,ferrari,8,7,0,6.0,53,Finished
2025,3,suzuka,hadjar,rb,7,8,0,4.0,53,Finished
2025,3,suzuka,albon,williams,9,9,0,2.0,53,Finished
2025,3,suzuka,bearman,haas,10,10,0,1.0,53,Finished
2025,3,suzuka,alonso,aston_martin,12,11,0,0.0,53,Finished
2025,3,suzuka,tsunoda,red_bull,14,12,0,0.0,53,Finished
2025,3,suzuka,gasly,alpine,11,13,0,0.0,53,Finished
2025,3,suzuka,sainz,williams,15,14,0,0.0,53,Finished
2025,3,suzuka,doohan,alpine,19,15,0,0.0,53,Finished
2025,3,suzuka,hulkenberg,sauber,16,16,0,0.0,53,Finished
2025,3,suzuka,lawson,rb,13,17,0,0.0,53,Finished
2025,3,suzuka,ocon,haas,18,18,0,0.0,53,Finished
2025,3,suzuka,bortoleto,sauber,17,19,0,0.0,53,Finished
2025,3,suzuka,stroll,aston_martin,20,20,0,0.0,52,Lapped
2025,4,bahrain,piastri,mclaren,1,1,1,25.0,57,Finished
2025,4,bahrain,russell,mercedes,3,2,0,18.0,57,Finished
2025,4,bahrain,norris,mclaren,6,3,0,15.0,57,Finished
2025,4,bahrain,leclerc,ferrari,2,4,0,12.0,57,Finished
2025,4,bahrain,hamilton,ferrari,9,5,0,10.0,57,Finished
2025,4,bahrain,max_verstappen,red_bull,7,6,0,8.0,57,Finished
2025,4,bahrain,gasly,alpine,4,7,0,6.0,57,Finished
2025,4,bahrain,ocon,haas,14,8,0,4.0,57,Finished
2025,4,bahrain,tsunoda,red_bull,10,9,0,2.0,57,Finished
2025,4,bahrain,bearman,haas,20,10,0,1.0,57,Finished
2025,4,bahrain,antonelli,mercedes,5,11,0,0.0,57,Finished
2025,4,bahrain,albon,williams,15,12,0,0.0,57,Finished
2025,4,bahrain,hadjar,rb,12,13,0,0.0,57,Finished
2025,4,bahrain,doohan,alpine,11,14,0,0.0,57,Finished
2025,4,bahrain,alonso,aston_martin,13,15,0,0.0,57,Finished
2025,4,bahrain,lawson,rb,17,16,0,0.0,57,Finished
2025,4,bahrain,stroll,aston_martin,19,17,0,0.0,57,Finished
2025,4,bahrain,bortoleto,sauber,18,18,0,0.0,57,Finished
2025,4,bahrain,sainz,williams,8,19,0,0.0,45,Retired
2025,4,bahrain,hulkenberg,sauber,16,20,0,0.0,0,Disqualified
2025,5,jeddah,piastri,mclaren,2,1,1,25.0,50,Finished
2025,5,jeddah,max_verstappen,red_bull,1,2,0,18.0,50,Finished
2025,5,jeddah,leclerc,ferrari,4,3,0,15.0,50,Finished
2025,5,jeddah,norris,mclaren,10,4,0,12.0,50,Finished
2025,5,jeddah,russell,mercedes,3,5,0,10.0,50,Finished
2025,5,jeddah,antonelli,mercedes,5,6,0,8.0,50,Finished
2025,5,jeddah,hamilton,ferrari,7,7,0,6.0,50,Finished
2025,5,jeddah,sainz,williams,6,8,0,4.0,50,Finished
2025,5,jeddah,albon,williams,11,9,0,2.0,50,Finished
2025,5,jeddah,hadjar,rb,14,10,0,1.0,50,Finished
2025,5,jeddah,alonso,aston_martin,13,11,0,0.0,50,Finished
2025,5,jeddah,lawson,rb,12,12,0,0.0,50,Finished
2025,5,jeddah,bearman,haas,15,13,0,0.0,50,Finished
2025,5,jeddah,ocon,haas,19,14,0,0.0,50,Finished
2025,5,jeddah,hulkenberg,sauber,18,15,0,0.0,49,Lapped
2025,5,jeddah,stroll,aston_martin,16,16,0,0.0,49,Lapped
2025,5,jeddah,doohan,alpine,17,17,0,0.0,49,Lapped
2025,5,jeddah,bortoleto,sauber,20,18,0,0.0,49,Lapped
2025,5,jeddah,tsunoda,red_bull,8,19,0,0.0,1,Retired
2025,5,jeddah,gasly,alpine,9,20,0,0.0,0,Retired
2025,6,miami,piastri,mclaren,4,1,1,25.0,57,Finished
2025,6,miami,norris,mclaren,2,2,0,18.0,57,Finished
2025,6,miami,russell,mercedes,5,3,0,15.0,57,Finished
2025,6,miami,max_verstappen,red_bull,1,4,0,12.0,57,Finished
2025,6,miami,albon,williams,7,5,0,10.0,57,Finished
2025,6,miami,antonelli,mercedes,3,6,0,8.0,57,Finished
2025,6,miami,leclerc,ferrari,8,7,0,6.0,57,Finished
2025,6,miami,hamilton,ferrari,12,8,0,4.0,57,Finished
2025,6,miami,sainz,williams,6,9,0,2.0,57,Finished
2025,6,miami,tsunoda,red_bull,10,10,0,1.0,57,Finished
2025,6,miami,hadjar,rb,11,11,0,0.0,57,Finished
2025,6,miami,ocon,haas,9,12,0,0.0,57,Finished
2025,6,miami,gasly,alpine,20,13,0,0.0,57,Finished
2025,6,miami,hulkenberg,sauber,16,14,0,0.0,56,Lapped
2025,6,miami,alonso,aston_martin,17,15,0,0.0,56,Lapped
2025,6,miami,stroll,aston_martin,18,16,0,0.0,56,Lapped
2025,6,miami,lawson,rb,15,17,0,0.0,36,Retired
2025,6,miami,bortoleto,sauber,13,18,0,0.0,30,Retired
2025,6,miami,bearman,haas,19,19,0,0.0,27,Retired
2025,6,miami,doohan,alpine,14,20,0,0.0,0,Retired
2025,7,imola,max_verstappen,red_bull,2,1,1,25.0,63,Finished
2025,7,imola,norris,mclaren,4,2,0,18.0,63,Finished
2025,7,imola,piastri,mclaren,1,3,0,15.0,63,Finished
2025,7,imola,hamilton,ferrari,12,4,0,12.0,63,Finished
2025,7,imola,albon,williams,7,5,0,10.0,63,Finished
2025,7,imola,leclerc,ferrari,11,6,0,8.0,63,Finished
2025,7,imola,russell,mercedes,3,7,0,6.0,63,Finished
2025,7,imola,sainz,williams,6,8,0,4.0,63,Finished
2025,7,imola,hadjar,rb,9,9,0,2.0,63,Finished
2025,7,imola,tsunoda,red_bull,20,10,0,1.0,63,Finished
2025,7,imola,alonso,aston_martin,5,11,0,0.0,63,Finished
2025,7,imola,hulkenberg,sauber,17,12,0,0.0,63,Finished
2025,7,imola,gasly,alpine,10,13,0,0.0,63,Finished
2025,7,imola,lawson,rb,15,14,0,0.0,63,Finished
2025,7,imola,stroll,aston_martin,8,15,0,0.0,63,Finished
2025,7,imola,colapinto,alpine,16,16,0,0.0,63,Finished
2025,7,imola,bearman,haas,19,17,0,0.0,63,Finished
2025,7,imola,bortoleto,sauber,14,18,0,0.0,63,Finished
2025,7,imola,antonelli,mercedes,13,19,0,0.0,44,Retired
2025,7,imola,ocon,haas,18,20,0,0.0,27,Retired
2025,8,monaco,norris,mclaren,1,1,1,25.0,78,Finished
2025,8,monaco,leclerc,ferrari,2,2,0,18.0,78,Finished
2025,8,monaco,piastri,mclaren,3,3,0,15.0,78,Finished
2025,8,monaco,max_verstappen,red_bull,4,4,0,12.0,78,Finished
2025,8,monaco,hamilton,ferrari,7,5,0,10.0,78,Finished
2025,8,monaco,hadjar,rb,5,6,0,8.0,77,Lapped
2025,8,monaco,ocon,haas,8,7,0,6.0,77,Lapped
2025,8,monaco,lawson,rb,9,8,0,4.0,77,Lapped
2025,8,monaco,albon,williams,10,9,0,2.0,76,Lapped
2025,8,monaco,sainz,williams,11,10,0,1.0,76,Lapped
2025,8,monaco,russell,mercedes,14,11,0,0.0,76,Lapped
2025,8,monaco,bearman,haas,20,12,0,0.0,76,Lapped
2025,8,monaco,colapinto,alpine,18,13,0,0.0,76,Lapped
2025,8,monaco,bortoleto,sauber,16,14,0,0.0,76,Lapped
2025,8,monaco,stroll,aston_martin,19,15,0,0.0,76,Lapped
2025,8,monaco,hulkenberg,sauber,13,16,0,0.0,76,Lapped
2025,8,monaco,tsunoda,red_bull,12,17,0,0.0,76,Lapped
2025,8,monaco,antonelli,mercedes,15,18,0,0.0,75,Lapped
2025,8,monaco,alonso,aston_martin,6,19,0,0.0,36,Retired
2025,8,monaco,gasly,alpine,17,20,0,0.0,7,Retired
2025,9,catalunya,piastri,mclaren,1,1,1,25.0,66,Finished
2025,9,catalunya,norris,mclaren,2,2,0,18.0,66,Finished
2025,9,catalunya,leclerc,ferrari,7,3,0,15.0,66,Finished
2025,9,catalunya,russell,mercedes,4,4,0,12.0,66,Finished
2025,9,catalunya,hulkenberg,sauber,15,5,0,10.0,66,Finished
2025,9,catalunya,hamilton,ferrari,5,6,0,8.0,66,Finished
2025,9,catalunya,hadjar,rb,9,7,0,6.0,66,Finished
2025,9,catalunya,gasly,alpine,8,8,0,4.0,66,Finished
2025,9,catalunya,alonso,aston_martin,10,9,0,2.0,66,Finished
2025,9,catalunya,max_verstappen,red_bull,3,10,0,1.0,66,Finished
2025,9,catalunya,lawson,rb,13,11,0,0.0,66,Finished
2025,9,catalunya,bortoleto,sauber,12,12,0,0.0,66,Finished
2025,9,catalunya,tsunoda,red_bull,19,13,0,0.0,66,Finished
2025,9,catalunya,sainz,williams,17,14,0,0.0,66,Finished
2025,9,catalunya,colapinto,alpine,18,15,0,0.0,66,Finished
2025,9,catalunya,ocon,haas,16,16,0,0.0,66,Finished
2025,9,catalunya,bearman,haas,14,17,0,0.0,66,Finished
2025,9,catalunya,antonelli,mercedes,6,18,0,0.0,53,Retired
2025,9,catalunya,albon,williams,11,19,0,0.0,27,Retired
2025,10,villeneuve,russell,mercedes,1,1,1,25.0,70,Finished
2025,10,villeneuve,max_verstappen,red_bull,2,2,0,18.0,70,Finished
2025,10,villeneuve,antonelli,mercedes,4,3,0,15.0,70,Finished
2025,10,villeneuve,piastri,mclaren,3,4,0,12.0,70,Finished
2025,10,villeneuve,leclerc,ferrari,8,5,0,10.0,70,Finished
2025,10,villeneuve,hamilton,ferrari,5,6,0,8.0,70,Finished
2025,10,villeneuve,alonso,aston_martin,6,7,0,6.0,70,Finished
2025,10,villeneuve,hulkenberg,sauber,11,8,0,4.0,70,Finished
2025,10,villeneuve,ocon,haas,14,9,0,2.0,69,Lapped
2025,10,villeneuve,sainz,williams,16,10,0,1.0,69,Lapped
2025,10,villeneuve,bearman,haas,13,11,0,0.0,69,Lapped
2025,10,villeneuve,tsunoda,red_bull,18,12,0,0.0,69,Lapped
2025,10,villeneuve,colapinto,alpine,10,13,0,0.0,69,Lapped
2025,10,villeneuve,bortoleto,sauber,15,14,0,0.0,69,Lapped
2025,10,villeneuve,gasly,alpine,20,15,0,0.0,69,Lapped
2025,10,villeneuve,hadjar,rb,12,16,0,0.0,69,Lapped
2025,10,villeneuve,stroll,aston_martin,17,17,0,0.0,69,Lapped
2025,10,villeneuve,norris,mclaren,7,18,0,0.0,66,Retired
2025,10,villeneuve,lawson,rb,19,19,0,0.0,53,Retired
2025,10,villeneuve,albon,williams,9,20,0,0.0,46,Retired
2025,11,red_bull_ring,norris,mclaren,1,1,1,25.0,70,Finished
2025,11,red_bull_ring,piastri,mclaren,3,2,0,18.0,70,Finished
2025,11,red_bull_ring,leclerc,ferrari,2,3,0,15.0,70,Finished
2025,11,red_bull_ring,hamilton,ferrari,4,4,0,12.0,70,Finished
2025,11,red_bull_ring,russell,mercedes,5,5,0,10.0,70,Finished
2025,11,red_bull_ring,lawson,rb,6,6,0,8.0,70,Finished
2025,11,red_bull_ring,alonso,aston_martin,11,7,0,6.0,69,Lapped
2025,11,red_bull_ring,bortoleto,sauber,8,8,0,4.0,69,Lapped
2025,11,red_bull_ring,hulkenberg,sauber,20,9,0,2.0,69,Lapped
2025,11,red_bull_ring,ocon,haas,17,10,0,1.0,69,Lapped
2025,11,red_bull_ring,bearman,haas,15,11,0,0.0,69,Lapped
2025,11,red_bull_ring,hadjar,rb,13,12,0,0.0,69,Lapped
2025,11,red_bull_ring,gasly,alpine,10,13,0,0.0,69,Lapped
2025,11,red_bull_ring,stroll,aston_martin,16,14,0,0.0,69,Lapped
2025,11,red_bull_ring,colapinto,alpine,14,15,0,0.0,69,Lapped
2025,11,red_bull_ring,tsunoda,red_bull,18,16,0,0.0,68,Lapped
2025,11,red_bull_ring,albon,williams,12,17,0,0.0,15,Retired
2025,11,red_bull_ring,max_verstappen,red_bull,7,18,0,0.0,0,Retired
2025,11,red_bull_ring,antonelli,mercedes,9,19,0,0.0,0,Retired
2025,11,red_bull_ring,sainz,williams,19,20,0,0.0,0,Did not start
2025,12,silverstone,norris,mclaren,3,1,1,25.0,52,Finished
2025,12,silverstone,piastri,mclaren,2,2,0,18.0,52,Finished
2025,12,silverstone,hulkenberg,sauber,19,3,0,15.0,52,Finished
2025,12,silverstone,hamilton,ferrari,5,4,0,12.0,52,Finished
2025,12,silverstone,max_verstappen,red_bull,1,5,0,10.0,52,Finished
2025,12,silverstone,gasly,alpine,8,6,0,8.0,52,Finished
2025,12,silverstone,stroll,aston_martin,17,7,0,6.0,52,Finished
2025,12,silverstone,albon,williams,13,8,0,4.0,52,Finished
2025,12,silverstone,alonso,aston_martin,7,9,0,2.0,52,Finished
2025,12,silverstone,russell,mercedes,4,10,0,1.0,52,Finished
2025,12,silverstone,bearman,haas,18,11,0,0.0,52,Finished
2025,12,silverstone,sainz,williams,9,12,0,0.0,52,Finished
2025,12,silverstone,ocon,haas,14,13,0,0.0,52,Finished
2025,12,silverstone,leclerc,ferrari,6,14,0,0.0,52,Finished
2025,12,silverstone,tsunoda,red_bull,11,15,0,0.0,51,Lapped
2025,12,silverstone,antonelli,mercedes,10,16,0,0.0,23,Retired
2025,12,silverstone,hadjar,rb,12,17,0,0.0,17,Retired
2025,12,silverstone,bortoleto,sauber,16,18,0,0.0,3,Retired
2025,12,silverstone,lawson,rb,15,19,0,0.0,0,Retired
2025,12,silverstone,colapinto,alpine,20,20,0,0.0,0,Did not start
2025,13,spa,piastri,mclaren,2,1,1,25.0,44,Finished
2025,13,spa,norris,mclaren,1,2,0,18.0,44,Finished
2025,13,spa,leclerc,ferrari,3,3,0,15.0,44,Finished
2025,13,spa,max_verstappen,red_bull,4,4,0,12.0,44,Finished
2025,13,spa,russell,mercedes,6,5,0,10.0,44,Finished
2025,13,spa,albon,williams,5,6,0,8.0,44,Finished
2025,13,spa,hamilton,ferrari,18,7,0,6.0,44,Finished
2025,13,spa,lawson,rb,9,8,0,4.0,44,Finished
2025,13,spa,bortoleto,sauber,10,9,0,2.0,44,Finished
2025,13,spa,gasly,alpine,13,10,0,1.0,44,Finished
2025,13,spa,bearman,haas,12,11,0,0.0,44,Finished
2025,13,spa,hulkenberg,sauber,14,12,0,0.0,44,Finished
2025,13,spa,tsunoda,red_bull,7,13,0,0.0,44,Finished
2025,13,spa,stroll,aston_martin,16,14,0,0.0,44,Finished
2025,13,spa,ocon,haas,11,15,0,0.0,44,Finished
2025,13,spa,antonelli,mercedes,19,16,0,0.0,44,Finished
2025,13,spa,alonso,aston_martin,20,17,0,0.0,44,Finished
2025,13,spa,sainz,williams,17,18,0,0.0,44,Finished
2025,13,spa,colapinto,alpine,15,19,0,0.0,44,Finished
2025,13,spa,hadjar,rb,8,20,0,0.0,43,Lapped
2025,14,hungaroring,norris,mclaren,3,1,1,25.0,70,Finished
2025,14,hungaroring,piastri,mclaren,2,2,0,18.0,70,Finished
2025,14,hungaroring,russell,mercedes,4,3,0,15.0,70,Finished
2025,14,hungaroring,leclerc,ferrari,1,4,0,12.0,70,Finished
2025,14,hungaroring,alonso,aston_martin,5,5,0,10.0,70,Finished
2025,14,hungaroring,bortoleto,sauber,7,6,0,8.0,70,Finished
2025,14,hungaroring,stroll,aston_martin,6,7,0,6.0,70,Finished
2025,14,hungaroring,lawson,rb,9,8,0,4.0,70,Finished
2025,14,hungaroring,max_verstappen,red_bull,8,9,0,2.0,70,Finished
2025,14,hungaroring,antonelli,mercedes,15,10,0,1.0,69,Lapped
2025,14,hungaroring,hadjar,rb,10,11,0,0.0,69,Lapped
2025,14,hungaroring,hamilton,ferrari,12,12,0,0.0,69,Lapped
2025,14,hungaroring,hulkenberg,sauber,18,13,0,0.0,69,Lapped
2025,14,hungaroring,sainz,williams,13,14,0,0.0,69,Lapped
2025,14,hungaroring,albon,williams,19,15,0,0.0,69,Lapped
2025,14,hungaroring,ocon,haas,17,16,0,0.0,69,Lapped
2025,14,hungaroring,tsunoda,red_bull,20,17,0,0.0,69,Lapped
2025,14,hungaroring,colapinto,alpine,14,18,0,0.0,69,Lapped
2025,14,hungaroring,gasly,alpine,16,19,0,0.0,69,Lapped
2025,14,hungaroring,bearman,haas,11,20,0,0.0,48,Retired
2025,15,zandvoort,piastri,mclaren,1,1,1,25.0,72,Finished
2025,15,zandvoort,max_verstappen,red_bull,3,2,0,18.0,72,Finished
2025,15,zandvoort,hadjar,rb,4,3,0,15.0,72,Finished
2025,15,zandvoort,russell,mercedes,5,4,0,12.0,72,Finished
2025,15,zandvoort,albon,williams,15,5,0,10.0,72,Finished
2025,15,zandvoort,bearman,haas,20,6,0,8.0,72,Finished
2025,15,zandvoort,stroll,aston_martin,19,7,0,6.0,72,Finished
2025,15,zandvoort,alonso,aston_martin,10,8,0,4.0,72,Finished
2025,15,zandvoort,tsunoda,red_bull,12,9,0,2.0,72,Finished
2025,15,zandvoort,ocon,haas,18,10,0,1.0,72,Finished
2025,15,zandvoort,colapinto,alpine,16,11,0,0.0,72,Finished
2025,15,zandvoort,lawson,rb,8,12,0,0.0,72,Finished
2025,15,zandvoort,sainz,williams,9,13,0,0.0,72,Finished
2025,15,zandvoort,hulkenberg,sauber,17,14,0,0.0,72,Finished
2025,15,zandvoort,bortoleto,sauber,13,15,0,0.0,72,Finished
2025,15,zandvoort,antonelli,mercedes,11,16,0,0.0,72,Finished
2025,15,zandvoort,gasly,alpine,14,17,0,0.0,72,Finished
2025,15,zandvoort,norris,mclaren,2,18,0,0.0,64,Retired
2025,15,zandvoort,leclerc,ferrari,6,19,0,0.0,52,Retired
2025,15,zandvoort,hamilton,ferrari,7,20,0,0.0,22,Retired
2025,16,monza,max_verstappen,red_bull,1,1,1,25.0,53,Finished
2025,16,monza,norris,mclaren,2,2,0,18.0,53,Finished
2025,16,monza,piastri,mclaren,3,3,0,15.0,53,Finished
2025,16,monza,leclerc,ferrari,4,4,0,12.0,53,Finished
2025,16,monza,russell,mercedes,5,5,0,10.0,53,Finished
2025,16,monza,hamilton,ferrari,10,6,0,8.0,53,Finished
2025,16,monza,albon,williams,14,7,0,6.0,53,Finished
2025,16,monza,bortoleto,sauber,7,8,0,4.0,53,Finished
2025,16,monza,antonelli,mercedes,6,9,0,2.0,53,Finished
2025,16,monza,hadjar,rb,19,10,0,1.0,53,Finished
2025,16,monza,sainz,williams,13,11,0,0.0,53,Finished
2025,16,monza,bearman,haas,11,12,0,0.0,53,Finished
2025,16,monza,tsunoda,red_bull,9,13,0,0.0,53,Finished
2025,16,monza,lawson,rb,18,14,0,0.0,53,Finished
2025,16,monza,ocon,haas,15,15,0,0.0,52,Lapped
2025,16,monza,gasly,alpine,20,16,0,0.0,52,Lapped
2025,16,monza,colapinto,alpine,17,17,0,0.0,52,Lapped
2025,16,monza,stroll,aston_martin,16,18,0,0.0,52,Lapped
2025,16,monza,alonso,aston_martin,8,19,0,0.0,24,Retired
2025,16,monza,hulkenberg,sauber,12,20,0,0.0,0,Did not start
2025,17,baku,max_verstappen,red_bull,1,1,1,25.0,51,Finished
2025,17,baku,russell,mercedes,5,2,0,18.0,51,Finished
2025,17,baku,sainz,williams,2,3,0,15.0,51,Finished
2025,17,baku,antonelli,mercedes,4,4,0,12.0,51,Finished
2025,17,baku,lawson,rb,3,5,0,10.0,51,Finished
2025,17,baku,tsunoda,red_bull,6,6,0,8.0,51,Finished
2025,17,baku,norris,mclaren,7,7,0,6.0,51,Finished
2025,17,baku,hamilton,ferrari,12,8,0,4.0,51,Finished
2025,17,baku,leclerc,ferrari,10,9,0,2.0,51,Finished
2025,17,baku,hadjar,rb,8,10,0,1.0,51,Finished
2025,17,baku,bortoleto,sauber,13,11,0,0.0,51,Finished
2025,17,baku,bearman,haas,15,12,0,0.0,51,Finished
2025,17,baku,albon,williams,19,13,0,0.0,51,Finished
2025,17,baku,ocon,haas,20,14,0,0.0,51,Finished
2025,17,baku,alonso,aston_martin,11,15,0,0.0,51,Finished
2025,17,baku,hulkenberg,sauber,17,16,0,0.0,51,Finished
2025,17,baku,stroll,aston_martin,14,17,0,0.0,51,Finished
2025,17,baku,gasly,alpine,18,18,0,0.0,50,Lapped
2025,17,baku,colapinto,alpine,16,19,0,0.0,50,Lapped
2025,17,baku,piastri,mclaren,9,20,0,0.0,0,Retired
2025,18,marina_bay,russell,mercedes,1,1,1,25.0,62,Finished
2025,18,marina_bay,max_verstappen,red_bull,2,2,0,18.0,62,Finished
2025,18,marina_bay,norris,mclaren,5,3,0,15.0,62,Finished
2025,18,marina_bay,piastri,mclaren,3,4,0,12.0,62,Finished
2025,18,marina_bay,antonelli,mercedes,4,5,0,10.0,62,Finished
2025,18,marina_bay,leclerc,ferrari,7,6,0,8.0,62,Finished
2025,18,marina_bay,alonso,aston_martin,10,7,0,6.0,62,Finished
2025,18,marina_bay,hamilton,ferrari,6,8,0,4.0,62,Finished
2025,18,marina_bay,bearman,haas,9,9,0,2.0,62,Finished
2025,18,marina_bay,sainz,williams,18,10,0,1.0,61,Lapped
2025,18,marina_bay,hadjar,rb,8,11,0,0.0,61,Lapped
2025,18,marina_bay,tsunoda,red_bull,13,12,0,0.0,61,Lapped
2025,18,marina_bay,stroll,aston_martin,15,13,0,0.0,61,Lapped
